Gene1,Gene2
PRDM14,SLC6A6
PRDM14,AMOTL2
PRDM14,PITX1
PRDM14,LAMA5
PRDM14,ARID1A
PRDM14,GATA4
PRDM14,UHRF1
PRDM14,LRP2
PRDM14,FOXH1
RARA,POLR2A
RARA,TFRC
RARA,ING1
RARA,HSPA5
RARA,HIST1H2BK
RARA,HSP90AA1
RARA,KLF6
RARA,RBM14
RARA,SGK1
RARA,FUS
RARA,CITED2
RARA,SFI1
RARA,P4HA1
RARA,HIST1H1D
RARA,ZFP36L1
RARA,SRSF3
RARA,VEGFA
RARA,SMARCA5
RARA,MSH6
RARA,EP400
RARA,MAML1
RARA,EPHA2
RARA,P4HB
RARA,GLS
RARA,NCOA3
RARA,KNTC1
RARA,SERTAD2
RARA,EIF4A2
RARA,NCOR1
RARA,SMURF2
RARA,NFE2L1
RARA,B2M
RARA,ODC1
RARA,SFPQ
RARA,ULK1
RARA,ATP6V0A1
RARA,HIF1A
RARA,DDB1
RARA,ARHGAP29
RARA,AMOTL2
RARA,PDCD4
RARA,PHF14
RARA,FN1
RARA,COTL1
RARA,CALU
RARA,KPNA2
RARA,SRSF1
RARA,HDLBP
RARA,MAFK
RARA,TSG101
RARA,ELF1
RARA,PDIA6
RARA,KLF3
RARA,PMS1
RARA,RBBP4
RARA,BRWD1
RARA,HNRNPK
RARA,CNOT2
RARA,SSR3
RARA,CDKN1A
RARA,INTS12
RARA,CDC42SE2
RARA,DIDO1
RARA,RBFOX2
RARA,SIN3B
RARA,SND1
RARA,BTAF1
RARA,RERE
RARA,LRPAP1
RARA,SRRT
RARA,EGR1
RARA,ATF1
RARA,MYCN
RARA,MAN1A2
RARA,SUZ12
RARA,TAF6
RARA,KLF9
RARA,TRIM24
RARA,PDCD11
RARA,CCNB1
RARA,SMARCA4
RARA,POLR2J
RARA,SMARCC1
RARA,NOTCH2
RARA,ZFAND3
RARA,SLC6A6
RARA,ATF7
RARA,NRF1
RARA,MED15
RARA,POLR1B
RARA,CTNNBL1
RARA,TET2
RARA,POLR3B
RARA,CNOT3
RARA,TOP2A
RARA,TCERG1
RARA,ZFHX3
RARA,TADA3
RARA,XRCC5
RARA,MLXIP
RARA,PIAS1
RARA,EWSR1
RARA,CNOT8
RARA,AATF
RARA,PCBP2
RARA,BARD1
RARA,ORC2
RARA,HTT
RARA,EED
RARA,MEF2A
RARA,TFAP4
RARA,RELA
RARA,KAT6B
RARA,TAF5
RARA,2410141K09RIK
RARA,SOCS2
RARA,BTBD11
RARA,ADAM19
RARA,POLR1C
RARA,TCF4
RARA,THRAP3
RARA,ASH2L
RARA,POU5F1
RARA,KDM5B
RARA,RAD54B
RARA,EZH2
RARA,TEAD1
RARA,HMGXB3
RARA,ETV6
RARA,ELAVL2
RARA,DNMT1
RARA,NUP210
RARA,TMF1
RARA,CTBP1
RARA,RANBP17
RARA,NAA15
RARA,ELP2
RARA,FRRS1
RARA,ARL6IP5
RARA,RYBP
RARA,CHD4
RARA,MED31
RARA,MCM4
RARA,HDAC5
RARA,CALD1
RARA,MLLT1
RARA,TUBB2B
RARA,ESPL1
RARA,TCF12
RARA,JAM2
RARA,MCM3
RARA,ADAM23
RARA,COIL
RARA,BCAT1
RARA,RBL1
RARA,LOXL2
RARA,GNAS
RARA,HMGXB4
RARA,GATA3
RARA,ASXL1
RARA,UBE2C
RARA,PMM1
RARA,POU4F1
RARA,HIF3A
RARA,UHRF1
RARA,PAX6
RARA,POLR1E
RARA,TEAD4
REST,GRIN1
REST,MAPK11
REST,CTBP1
REST,DNMT3A
REST,POLR2B
REST,CRIP2
REST,HES1
REST,TFRC
REST,ATP6V0A1
REST,E2F2
REST,SFI1
REST,ASNS
REST,CTNNBL1
REST,NRG1
REST,HIST1H2BK
REST,VEZF1
REST,GNAS
REST,ZMYND11
REST,EBF1
REST,NANOG
RYBP,AIP
RYBP,SFI1
RYBP,PHF20
RYBP,E2F6
RYBP,MLLT1
RYBP,MED31
RYBP,DMRT1
RYBP,RNF157
RYBP,SMAD2
RYBP,GNAS
RYBP,MAN1A2
RYBP,SMARCA5
RYBP,SUZ12
RYBP,CRY1
RYBP,NRG1
RYBP,GLDC
RYBP,NOTCH2
RYBP,RAD54B
RYBP,ATF7
RYBP,NOTUM
RYBP,MLXIP
RYBP,OVOL1
RYBP,HSF2BP
RYBP,ZFP335
RYBP,VIM
RYBP,POU2F1
RYBP,ELP2
RYBP,COTL1
RYBP,BMP6
RYBP,SRSF1
RYBP,ARHGAP29
RYBP,FOXJ3
RYBP,COL4A2
RYBP,COL4A1
RYBP,BASP1
RYBP,TLE1
RYBP,TCF12
RYBP,LAMB1
RYBP,NAA15
RYBP,APP
RYBP,SMARCC1
RYBP,PRRX2
RYBP,MAPK8
RYBP,EIF4A2
RYBP,FOXO1
RYBP,GAS6
RYBP,MLXIPL
RYBP,BRWD1
RYBP,GTF3C1
RYBP,MCM7
RYBP,BTBD11
RYBP,FOSL2
SALL4,SFI1
SALL4,NR5A2
SALL4,SLC6A6
SALL4,PURA
SALL4,GSR
SALL4,TPD52
SALL4,RBPJ
SALL4,POU2F1
SALL4,PHC1
SALL4,ASH2L
SALL4,FRRS1
SALL4,FUBP3
SALL4,2410141K09RIK
SALL4,ANKRD6
SALL4,NANOG
SALL4,TSPAN9
SALL4,MSH6
SALL4,ETV1
SALL4,HMGXB4
SALL4,ZFP148
SALL4,MKRN1
SALL4,TUBB2B
SALL4,HMCES
SALL4,GSTA4
SALL4,LRPAP1
SALL4,SHROOM3
SALL4,DIDO1
SALL4,STAT4
SALL4,TCF7L2
SALL4,CENPB
SIN3A,MCM7
SIN3A,ESPL1
SIN3A,POLR3B
SIN3A,HDGF
SIN3A,POU2F1
SIN3A,UHRF1
SIN3A,KDM5B
SIN3A,BARD1
SIN3A,POLR1B
SIN3A,CALCOCO1
SIN3A,SFI1
SIN3A,POLR3F
SIN3A,MCM3
SIN3A,RNF14
SIN3A,INTS12
SIN3A,CRIP2
SIN3A,XAB2
SIN3A,PCBP2
SIN3A,KPNA2
SIN3A,ARL6IP5
SIN3A,POLR2B
SIN3A,NFX1
SIN3A,ZFP398
SIN3A,BRCA1
SIN3A,ANKRD54
SIN3A,MCM4
SIN3A,KNTC1
SIN3A,TFAP4
SIN3A,UBE2C
SIN3A,TAF5
SIN3A,RAD51
SIN3A,MITF
SIN3A,ATM
SIN3A,TAF6
SIN3A,PDCD11
SIN3A,AATF
SIN3A,POLR2J
SIN3A,TOP2A
SIN3A,ATF7
SIN3A,ODC1
SIN3A,GRIN1
SIN3A,RUVBL1
SIN3A,CTNNBL1
SIN3A,TMED2
SIN3A,CITED2
SIN3A,POLR2E
SIN3A,GLMP
SIN3A,TFRC
SIN3A,DDB1
SIN3A,CCNB1
SIN3A,EP400
SIN3A,CTBP1
SIN3A,ZFP148
SIN3A,ARID1A
SIN3A,TCF4
SIN3A,MAML1
SIN3A,NFE2L1
SIN3A,TMF1
SIN3A,TFEB
SIN3A,SND1
SIN3A,ZFAND3
SIN3A,TRP53BP1
SIN3A,TCERG1
SIN3A,HIF1A
SIN3A,SMARCAD1
SIN3A,ZFP768
SIN3A,KHDRBS1
SIN3A,POLR2A
SIN3A,PIAS1
SIN3A,TIMELESS
SIN3A,AIP
SIN3A,GTF3C1
SIN3A,PDCD4
SIN3A,FDPS
SIN3A,ESRRA
SIN3A,E2F2
SIN3A,ZFP335
SIN3A,HSPA5
SIN3A,HSPH1
SIN3A,ZFP276
SIN3A,FOXJ3
SIN3A,ELP2
SIN3A,SRSF1
SIN3A,NOTCH2
SIN3A,ILF3
SIN3A,DNMT1
SIN3A,HDAC5
SIN3A,DIDO1
SIN3A,TADA3
SIN3A,CIC
SIN3A,XRCC6
SIN3A,SMARCC1
SIN3A,RFX2
SIN3A,POLR1C
SIN3A,MED31
SIN3A,PDIA6
SIN3A,ELF1
SIN3A,FUS
SIN3A,SRRT
SIN3A,XRCC5
SIN3A,REST
SIN3A,GNPDA1
SIN3A,HMGXB4
SIN3A,HDLBP
SIN3A,ETV6
SIN3A,GTF2H4
SIN3A,CRAMP1L
SIN3A,TSG101
SIN3A,HSP90AA1
SIN3A,PDK1
SIN3A,ELF2
SIN3A,NFXL1
SIN3A,RAD54B
SIN3A,MAFK
SIN3A,LAMC1
SIN3A,HNRNPK
SIN3A,MAPK11
SIN3A,MLXIP
SIN3A,ERF
SIN3A,CRY1
SIN3A,TOP2B
SIN3A,BTAF1
SIN3A,EIF4A2
SIN3A,TAF6L
SIN3A,EWSR1
SIN3A,TCF12
SIN3A,CNOT2
SIN3A,SERTAD2
SIN3A,RBPJ
SIN3A,WDR45
SIN3A,SMARCB1
SIN3A,CALU
SIN3A,MARC2
SIN3A,CDC42SE2
SIN3A,SMARCA5
SIN3A,AKT1
SIN3A,ATP6V0A1
SIN3A,CNOT8
SIN3A,PMM1
SIN3A,HTT
SIN3A,SMARCD1
SIN3A,ZEB1
SIN3A,P4HB
SIN3A,RCC2
SIN3A,ORC2
SIN3A,P4HA1
SIN3A,KEAP1
SIN3A,PREB
SIN3A,PHC1
SIN3A,TET2
SIN3A,MED15
SIN3A,2410141K09RIK
SIN3A,FUBP3
SIN3A,TTF2
SIN3A,PHF12
SIN3A,L3MBTL2
SIN3A,ING1
SIN3A,ZHX3
SIN3A,RBBP4
SIN3A,COIL
SIN3A,SMARCA4
SIN3A,GSR
SIN3A,HMGXB3
SIN3A,SIN3B
SIN3A,MEIS1
SIN3A,ZBTB10
SIN3A,ZBTB43
SIN3A,PHF14
SIN3A,TULP3
SIN3A,JMJD1C
SIN3A,ASH2L
SIN3A,NCOA3
SIN3A,STXBP2
SIN3A,HIST1H2BK
SIN3A,SMARCA2
SIN3A,ANXA5
SIN3A,ASXL1
SIN3A,MLLT1
SIN3A,PMS1
SIN3A,MEN1
SIN3A,DNMT3A
SIN3A,MAML3
SIN3A,FOSL2
SIN3A,JARID2
SIN3A,TRRAP
SIN3A,NAA15
SIN3A,SFPQ
SIN3A,POLR1E
SIN3A,RBL1
SIN3A,MSH6
SIN3A,GNAS
SIN3A,BRD7
SIN3A,ASS1
SIN3A,TEAD4
SIN3A,PARVB
SIN3A,RARA
SIN3A,AMPD2
SIN3A,FOXO3
SIN3A,EZH2
SIN3A,CNOT3
SIN3A,TNK2
SIN3A,MEF2A
SIN3A,SGK1
SIN3A,MGST3
SIN3A,CST3
SIN3A,RBM14
SIN3A,VEZF1
SIN3A,ATF1
SIN3A,RB1
SIN3A,PHF20
SIN3A,SUZ12
SIN3A,EP300
SIN3A,SMAD7
SIN3A,GLS
SIN3A,EED
SIN3A,GRHL1
SIN3A,BRWD1
SIN3A,SMURF1
SIN3A,MBD2
SIN3A,STAT5A
SIN3A,YEATS2
SIN3A,SOCS2
SIN3A,ETV5
SIN3A,APP
SIN3A,KAT6B
SIN3A,ETV4
SIN3A,THRAP3
SIN3A,RBFOX2
SIN3A,SNAI1
SIN3A,ANKS1
SIN3A,TRIM24
SIN3A,LRPAP1
SIN3A,MAPK8
SIN3A,FRMD4A
SIN3A,PIAS2
SIN3A,TPM4
SIN3A,NCOR1
SIN3A,HMCES
SIN3A,KANK2
SIN3A,UBP1
SIN3A,APBB1
SIN3A,SMAD3
SIN3A,RELA
SIN3A,FOXJ2
SIN3A,SSR3
SIN3A,MEF2D
SIN3A,EZH1
SIN3A,SMAD2
SIN3A,CNOT6L
SIN3A,HDAC7
SIN3A,PODXL
SIN3A,SEC24D
SIN3A,ZFP36L1
SIN3A,HDAC4
SIN3A,GTF2I
SIN3A,FRRS1
SIN3A,RRBP1
SIN3A,CBX6
SIN3A,PRDM1
SIN3A,COTL1
SIN3A,SOS2
SIN3A,B2M
SIN3A,FXR2
SIN3A,BCAT1
SIN3A,HOPX
SIN3A,SRSF3
SIN3A,UBTF
SIN3A,ZFHX3
SIN3A,IGFBP2
SIN3A,SLC6A6
SIN3A,RCOR2
SIN3A,MYO6
SIN3A,ME1
SIN3A,ATP13A3
SIN3A,MAN1A2
SIN3A,HES1
SIN3A,VEGFA
SIN3A,PDGFRA
SIN3A,ASNS
SIN3A,LAMB2
SIN3A,CUX2
SIN3A,CENPB
SIN3A,TUBB2B
SIN3A,ITPK1
SIN3A,HIST1H1D
SIN3A,KAT2B
SIN3A,RERE
SIN3A,ANKRD6
SIN3A,LDLRAP1
SIN3A,ZEB2
SIN3A,ARHGAP29
SIN3A,KLF9
SIN3A,JDP2
SIN3A,PTPN14
SIN3A,MKRN1
SIN3A,SRI
SIN3A,TEAD1
SIN3A,EYA1
SIN3A,GLIS2
SIN3A,LRP2
SIN3A,SMURF2
SIN3A,CUX1
SIN3A,ITGA6
SIN3A,ZMYM2
SIN3A,PATZ1
SIN3A,NR2C1
SIN3A,PBXIP1
SIN3A,ZFP592
SIN3A,NFIA
SIN3A,TFE3
SIN3A,MYH9
SIN3A,GLIPR2
SIN3A,FOXP1
SIN3A,JAM2
SIN3A,ZBTB39
SIN3A,ELF3
SIN3A,AMOTL2
SIN3A,APOBEC3
SIN3A,ZBTB38
SIN3A,AGAP3
SIN3A,CREB3L2
SIN3A,ZMYND11
SIN3A,PKNOX2
SIN3A,CHD4
SIN3A,ADAM19
SIN3A,PURA
SIN3A,LRRK1
SIN3A,FN1
SIN3A,FOXO1
SIN3A,HIF3A
SIN3A,CDKN1A
SIN3A,KLF15
SIN3A,DAB2
SIN3A,ETS1
SIN3A,MME
SIN3A,MKX
SIN3A,CSF1
SIN3A,STAT5B
SIN3A,SATB1
SIN3A,EGR1
SIN3A,PFKP
SIN3A,RANBP17
SIN3A,CTNNBIP1
SIN3A,TIMP2
SIN3A,ULK1
SIN3A,NFATC1
SIN3A,NOTCH1
SIN3A,TYRO3
SIN3A,RARG
SIN3A,TRIM13
SIN3A,TLE1
SIN3A,ZBTB3
SIN3A,EBF1
SIN3A,NRF1
SIN3A,KLF13
SIN3A,RYBP
SIN3A,HIVEP2
SIN3A,ALPL
SIN3A,TCF7
SIN3A,KLF3
SIN3A,NRIP1
SIN3A,EFEMP2
SIN3A,ELK1
SIN3A,RFX7
SIN3A,PLOD2
SIN3A,PRDM5
SIN3A,PLOD1
SIN3A,MTA3
SIN3A,KLF4
SIN3A,ZFP296
SIN3A,TEAD3
SIN3A,KLF6
SIN3A,TSPAN9
SIN3A,E2F6
SIN3A,CLCN5
SIN3A,RAI14
SIN3A,SHROOM3
SIN3A,POU5F1
SIN3A,FGFR3
SIN3A,NUP210
SIN3A,ARID5B
SIN3A,TGFB1
SIN3A,GDPD5
SIN3A,RUNX1
SIN3A,WWTR1
SIN3A,KRBA1
SIN3A,TWIST1
SIN3A,ZFP236
SIN3A,HIP1
SIN3A,TSHZ3
SIN3A,ZBTB7A
SIN3A,VIM
SIN3A,EPHA2
SIN3A,BNIP3
SIN3A,ETV1
SIN3A,CAR2
SIN3A,LAMA5
SIN3A,BMI1
SIN3A,BCL3
SIN3A,CALD1
SIN3A,COBL
SIN3A,NRG1
SIN3A,HSF2
SIN3A,RASGRP2
SIN3A,OPLAH
SIN3A,SATB2
SIN3A,CEMIP
SIN3A,LHX2
SIN3A,SCMH1
SIN3A,TENM4
SIN3A,RNF157
SIN3A,RBPMS2
SIN3A,LAMA1
SIN3A,ZFP423
SIN3A,TET1
SIN3A,POU6F1
SIN3A,FIZ1
SIN3A,CKAP4
SIN3A,GSTA4
SIN3A,MYD88
SIN3A,POU4F1
SIN3A,HMGA2
SIN3A,TPD52
SIN3A,CREB5
SIN3A,TRPS1
SIN3A,HDAC11
SIN3A,NEDD4
SIN3A,PROX1
SIN3A,ELAVL2
SIN3A,ZDHHC15
SIN3A,DPPA2
SIN3A,PHF2
SIN3A,HSPB1
SIN3A,COL4A2
SIN3A,COL4A1
SIN3A,TBL1X
SIN3A,GABBR1
SIN3A,KDELR3
SIN3A,OBSL1
SIN3A,HSPG2
SIN3A,NFIB
SIN3A,BCAM
SIN3A,ADAM23
SIN3A,TOX3
SIN3A,TINAGL1
SIN3A,LOXL2
SIN3A,EPS8
SIN3A,NID1
SIN3A,BIN1
SIN3A,PTH1R
SIN3A,TCF7L2
SIN3A,BTBD11
SIN3A,EBF4
SIN3A,GLDC
SIN3A,EDA2R
SIN3A,AU018091
SIN3A,P4HA2
SIN3A,SLCO3A1
SIN3A,ZFPM1
SIN3A,SALL4
SIN3A,EPAS1
SIN3A,SERPINE2
SIN3A,IFITM1
SIN3A,KANK3
SIN3A,KLF8
SIN3A,STAT4
SIN3A,NANOG
SIN3A,PITX2
SIN3A,ZFP462
SIN3A,ARNT2
SIN3A,PHLDB2
SIN3A,BMPER
SIN3A,CBX7
SIN3A,GLI2
SIN3A,PRRX2
SIN3A,FGF10
SIN3A,FBLIM1
SIN3A,NOTUM
SIN3A,FOXH1
SIN3A,NR2F2
SIN3A,PCBD1
SIN3A,LY6G6E
SIN3A,PEG3
SIN3A,GPX3
SIN3A,BASP1
SIN3A,MLXIPL
SIN3A,GATA4
SIN3A,NR5A2
SIN3A,TBX18
SIN3A,PRDM14
SIN3A,NPAS2
SIN3A,MORC4
SIN3A,GAS6
SIN3A,MYCN
SIN3A,SPOCK1
SIN3A,TFAP2C
SIN3A,EPHA4
SIN3A,CHD7
SIN3A,GBX2
SIN3A,AIRE
SIN3A,PITX1
SIN3A,HSF2BP
SIN3A,HS3ST1
SIN3A,FHL2
SIN3A,OVOL1
SIN3A,DMRT1
SIN3A,LAMB1
SIN3A,CMKLR1
SIN3A,MSX2
SIN3A,ESRRB
SIN3A,COL27A1
SIN3A,KRT42
SIN3A,STARD8
SIN3A,BMP6
SIN3A,CALCOCO2
SMAD2,SMAD7
SMAD2,NANOG
SMAD2,SFI1
SMAD2,MKX
SMAD2,ZFP148
SMAD2,POU5F1
SMAD2,LAMA5
SMAD2,PHC1
SMAD2,ODC1
SMAD2,RBPJ
SMAD2,ANKRD6
SMAD2,ZFP335
SMAD2,NOTCH2
SMAD2,POU4F1
SMAD2,HMGXB4
SMAD2,SMURF2
SMAD2,ERF
SMAD2,BRWD1
SMAD2,PCBP2
SMAD2,RCOR2
SMAD2,KDM5B
SMAD2,TBL1X
SMAD2,FOXJ3
SMAD2,ARID1A
SMAD2,MAML3
SMAD2,ZFP276
SMAD2,EIF4A2
SMAD2,ING1
SMAD2,CDKN1A
SMAD2,POLR2A
SMAD2,MLLT1
SMAD2,P4HA1
SMAD2,NEDD4
SMAD2,SMARCD1
SMAD2,KLF4
SMAD2,SOCS2
SMAD2,CUX1
SMAD2,ETV1
SMAD2,RBL1
SMAD2,ZFAND3
SMAD2,VILL
SMAD2,TCF12
SMAD2,KLF3
SMAD2,ZFHX3
SMAD2,IFITM1
SMAD2,FBLIM1
SMAD2,MEF2A
SMAD2,ELAVL2
SMAD2,HIF1A
SMAD2,HNRNPK
SMAD2,CTBP1
SMAD2,BCAM
SMAD2,RBFOX2
SMAD2,TCF4
SMAD2,SMARCA5
SMAD2,POLR2B
SMAD2,LRP2
SMAD2,HSP90AA1
SMAD2,THRAP3
SMAD2,AMOTL2
SMAD2,HIVEP2
SMAD2,DNMT3A
SMAD2,CDC42SE2
SMAD2,P4HB
SMAD2,SMARCA4
SMAD2,ILF3
SMAD2,CENPB
SMAD2,JMJD1C
SMAD2,ANKS1
SMAD2,HIST1H1D
SMAD2,SOS2
SMAD2,CRIP2
SMAD2,RNF14
SMAD2,FUBP3
SMAD2,CITED2
SMAD2,EED
SMAD2,EP400
SMAD2,NRF1
SMAD2,TFRC
SMAD2,AIP
SMAD2,HTT
SMAD2,EWSR1
SMAD2,MME
SMAD2,AATF
SMAD2,POU2F1
SMAD2,CALD1
SMAD2,INTS12
SMAD2,SRSF1
SMAD2,CCNB1
SMAD2,DDB1
SMAD2,FOXH1
SMAD2,GNPDA1
SMAD2,PRDM1
SMAD2,ATP13A3
SMAD2,HIST1H2BK
SMAD2,CNOT2
SMAD2,BNIP3
SMAD2,TMF1
SMAD2,TEAD1
SMAD2,PHF12
SMAD2,ZMYND11
SMAD2,SMURF1
SMAD2,ZFP398
SMAD2,RBPMS2
SMAD2,TAF5
SMAD2,SHROOM3
SMAD2,YEATS2
SMAD2,HDAC5
SMAD2,POLR2J
SMAD2,FXR2
SMAD2,BTAF1
SMAD2,SMARCAD1
SMAD2,GLS
SMAD2,RARA
SMAD2,NCOR1
SMAD2,HDLBP
SMAD2,HIF3A
SMAD2,PHF20
SMAD2,ELF1
SMAD2,RRBP1
SMAD2,KLF13
SMAD2,NFX1
SMAD2,TFAP4
SMAD2,JDP2
SMAD2,TRPS1
SMAD2,SRSF3
SMAD2,PDK1
SMAD2,DIDO1
SMAD2,NFIB
SMAD2,WWTR1
SMAD2,LRPAP1
SMAD2,KLF8
SMAD2,TAF6
SMAD2,RBBP4
SMAD2,XRCC6
SMAD2,MSH6
SMAD2,POLR3B
SMAD2,KPNA2
SMAD2,TMED2
SMAD2,DNMT1
SMAD2,TET1
SMAD2,EZH2
SMAD2,ANXA5
SMAD2,PMS1
SMAD2,XRCC5
SMAD2,GLI2
SMAD2,CST3
SMAD2,CNOT8
SMAD2,TADA3
SMAD2,PHLDB2
SMAD2,KLF6
SMAD2,MGST3
SMAD2,APBB1
SMAD2,MKRN1
SMAD2,ZEB2
SMAD2,TRRAP
SMAD2,TCF7
SMAD2,TPD52
SMAD2,HSPA5
SMAD2,PURA
SMAD2,KANK2
SMAD2,SRI
SMAD2,FOXO1
SMAD2,ATM
SMAD2,ARHGAP29
SMAD2,RFX7
SMAD2,RARG
SMAD2,SMARCC1
SMAD2,IGFBP2
SMAD2,AIRE
SMAD2,TSPAN9
SMAD2,FRMD4A
SMAD2,PDGFRA
SMAD2,PGA5
SMAD2,PDIA6
SMAD2,HMCES
SMAD2,ATP6V0A1
SMAD2,ZBTB38
SMAD2,FUS
SMAD2,ASNS
SMAD2,PRDM14
SMAD2,HSPH1
SMAD2,NUP210
SMAD2,BCAT1
SMAD2,GLDC
SMAD2,TFEB
SMAD2,TINAGL1
SMAD2,GLIPR2
SMAD2,ZEB1
SMAD2,BCL3
SMAD2,ESPL1
SMAD2,ADAM19
SMAD2,NRIP1
SMAD2,GTF3C1
SMAD2,VEGFA
SMAD2,PDCD11
SMAD2,SFPQ
SMAD2,MAML1
SMAD2,GSTA4
SMAD2,SIN3B
SMAD2,KNTC1
SMAD2,ELP2
SMAD2,NR5A2
SMAD2,COIL
SMAD2,TRP53BP1
SMAD2,MYO6
SMAD2,PKNOX2
SMAD2,LY6G6E
SMAD2,MCM4
SMAD2,ELF3
SMAD2,SRRT
SMAD2,NFE2L1
SMAD2,COL27A1
SMAD2,POLR1B
SMAD2,CRY1
SMAD2,CALU
SMAD2,MCM3
SMAD2,GRHL1
SMAD2,EPHA2
SMAD2,TRIM13
SMAD2,HSPB1
SMAD2,KRBA1
SMAD2,XAB2
SMAD2,OPLAH
SMAD2,MLXIPL
SMAD2,PRDM5
SMAD2,AKT1
SMAD2,MED31
SMAD2,MEIS1
SMAD2,TOP2A
SMAD2,LAMB2
SMAD2,FDPS
SMAD2,RAD51
SMAD2,RAD54B
SMAD2,ATF7
SMAD2,FRRS1
SMAD2,SND1
SMAD2,POLR1C
SMAD2,UHRF1
SMAD2,SLC5A11
SMAD2,TFE3
SMAD2,PBXIP1
SMAD2,DPPA2
SMAD2,NOTCH1
SMAD2,TTF2
SMAD2,TET2
SMAD2,MITF
SMAD2,TUBB2B
SMAD2,GDPD5
SMAD2,FN1
SMAD2,2410141K09RIK
SMAD2,JARID2
SMAD2,CBX7
SMAD2,AU018091
SMAD2,ASH2L
SMAD2,GBX2
SMAD2,CALCOCO2
SMAD3,POLR2A
SMAD3,P4HA1
SMAD3,CDKN1A
SMAD3,HSP90AA1
SMAD3,FUS
SMAD3,ULK1
SMAD3,GLS
SMAD3,EP400
SMAD3,DIDO1
SMAD3,ELF1
SMAD3,TMF1
SMAD3,SMAD7
SMAD3,ODC1
SMAD3,NOTCH2
SMAD3,TAF5
SMAD3,NANOG
SMAD3,CDC42SE2
SMAD3,DDB1
SMAD3,AIP
SMAD3,AMOTL2
SMAD3,SFI1
SMAD3,SMARCA5
SMAD3,TFRC
SMAD3,SIN3B
SMAD3,PHC1
SMAD3,HMCES
SMAD3,TULP3
SMAD3,TCF4
SMAD3,ANXA5
SMAD3,LRPAP1
SMAD3,PRDM14
SMAD3,POLR2J
SMAD3,CTNNBIP1
SMAD3,ZFP148
SMAD3,KHDRBS1
SMAD3,ADAM19
SMAD3,POU2F1
SMAD3,KDM5B
SMAD3,SUZ12
SMAD3,ETV5
SMAD3,PCBP2
SMAD3,RBPJ
SMAD3,POLR2B
SMAD3,LDLRAP1
SMAD3,MSH6
SMAD3,SOCS2
SMAD3,ZFPM1
SMAD3,BCAM
SMAD3,MME
SMAD3,HIP1
SMAD3,GNPDA1
SMAD3,KLF13
SMAD3,POLR3B
SMAD3,ZHX3
SMAD3,KLF3
SMAD3,ANKRD6
SMAD3,MCM7
SMAD3,ASXL1
SMAD3,TPD52
SMAD3,MBD2
SMAD3,FUBP3
SMAD3,ASNS
SMAD3,ERF
SMAD3,CALCOCO1
SMAD3,LHX2
SMAD3,ETV6
SMAD3,RB1
SMAD3,TEAD1
SMAD3,POU6F1
SMAD3,MKRN1
SMAD3,BCL3
SMAD3,FOXJ3
SMAD3,MKX
SMAD3,MYO6
SMAD3,ATF7
SMAD3,HMGXB4
SMAD3,GLIPR2
SMAD3,CHD7
SMAD3,ZBTB43
SMAD3,LRP2
SMAD3,CST3
SMAD3,GRHL1
SMAD3,RERE
SMAD3,LY6G6E
SMAD3,NR5A2
SMAD3,MAML3
SMAD3,TRRAP
SMAD3,2410141K09RIK
SMAD3,GABBR1
SMAD3,ZFHX3
SMAD3,TBL1X
SMAD3,SLC5A11
SMAD3,GSTA4
SMAD3,PITX1
SMAD3,FOXH1
SMAD3,CTBP1
SMAD3,ASS1
SMAD3,TSPAN9
SMAD3,ELF2
SMARCA4,RUNX1
SMARCA4,SRI
SMARCA4,ETS1
SMARCA4,TIMP2
SMARCA4,RARG
SMARCA4,HDGF
SMARCA4,SFI1
SMARCA4,FXR2
SMARCA4,MLXIP
SMARCA4,EPS8
SMARCA4,FRMD4A
SMARCA4,HDLBP
SMARCA4,CITED2
SMARCA4,EGR1
SMARCA4,WWTR1
SMARCA4,CTBP1
SMARCA4,KLF13
SMARCA4,ASXL1
SMARCA4,AMOTL2
SMARCA4,ZFAND3
SMARCA4,GSR
SMARCA4,SERTAD2
SMARCA4,MSH6
SMARCA4,PDK1
SMARCA4,TRIM24
SMARCA4,JDP2
SMARCA4,CKAP4
SMARCA4,NRIP1
SMARCA4,ATM
SMARCA4,NFE2L1
SMARCA4,DNMT1
SMARCA4,BTAF1
SMARCA4,DIDO1
SMARCA4,ANKRD54
SMARCA4,KLF6
SMARCA4,ODC1
SMARCA4,SMURF2
SMARCA4,PTPN14
SMARCA4,ANKS1
SMARCA4,GLIS2
SMARCA4,NOTCH2
SMARCA4,ZMYM2
SMARCA4,HIF1A
SMARCA4,CHD7
SMARCA4,FUBP3
SMARCA4,E2F2
SMARCA4,CST3
SMARCA4,TFEB
SMARCA4,SLC6A6
SMARCA4,CNOT8
SMARCA4,LDLRAP1
SMARCA4,ZFP148
SMARCA4,ELF2
SMARCA4,ZFP398
SMARCA4,RFX2
SMARCA4,FBLIM1
SMARCA4,PHF14
SMARCA4,CENPB
SMARCA4,ZFP768
SMARCA4,CCNB1
SMARCA4,KLF3
SMARCA4,KHDRBS1
SMARCA4,EPHA2
SMARCA4,DNMT3A
SMARCA4,HSPB1
SMARCA4,EIF4A2
SMARCA4,ING1
SMARCA4,GLS
SMARCA4,EFEMP2
SMARCA4,SFPQ
SMARCA4,MYO6
SMARCA4,ME1
SMARCA4,RBPJ
SMARCA4,SMAD2
SMARCA4,NOTCH1
